Sex	Income	Race	Age	Educ
1	40000	1	40	3
2	9000	1	64	5
1	30760	1	47	3
1	57012	1	49	3
2	24012	1	48	3
1	70118	1	64	3
1	52000	1	30	3
2	22000	1	32	4
2	50000	1	53	3
2	48000	1	53	6
1	29428	1	62	4
1	10761	1	56	4
1	20005	1	40	3
2	6270	1	40	3
1	8000	1	48	1
2	23688	1	38	4
1	50000	1	40	4
2	16100	1	49	4
1	40600	1	59	5
1	20000	1	27	3
1	60000	1	30	1
2	20896	1	25	3
1	22800	1	32	2
1	32000	1	33	3
1	20100	1	49	2
1	27100	1	35	2
1	19000	1	27	3
1	30600	1	44	3
2	14162	1	37	3
1	42050	1	40	6
2	6050	1	37	5
2	32238	1	45	4
1	29530	1	29	6
2	1823	1	32	6
1	52936	1	42	3
1	68126	1	53	4
2	73926	1	61	4
2	52593	1	61	3
1	45102	1	44	3
2	36015	1	36	4
2	10381	1	40	6
1	38736	1	42	4
2	35015	1	48	6
1	30015	1	50	3
2	1500	1	27	2
2	19485	1	39	6
2	18020	1	27	3
1	32005	1	35	4
1	49248	1	31	3
2	10464	1	29	3
2	11416	1	31	3
1	1000	1	31	3
2	20300	1	29	6
1	55150	1	33	6
1	65025	1	33	6
2	30025	1	30	5
1	81930	1	59	6
2	21000	1	58	6
2	75340	1	49	6
1	5017	1	52	3
2	8042	1	52	3
1	56042	1	54	4
2	21899	1	38	4
1	39800	1	38	3
1	60000	1	37	5
2	45000	1	35	5
2	40072	1	26	5
2	4732	1	53	3
1	49432	1	54	4
2	64111	1	50	4
1	138023	1	58	6
1	200000	1	57	4
2	7837	1	58	3
2	14128	1	33	1
1	100086	1	32	4
2	31560	2	37	2
2	33100	2	64	2
1	83131	2	35	4
2	3200	2	30	4
2	40009	1	49	3
1	40005	1	28	5
2	20010	1	26	3
1	46100	1	30	5
2	23079	1	29	3
1	55081	1	35	3
2	16081	1	30	4
1	55031	1	44	4
2	60031	1	43	4
1	52281	1	34	3
1	90909	1	53	5
2	29019	2	25	4
1	54213	4	57	6
2	69213	4	61	4
2	72883	4	29	6
2	32900	1	32	5
1	90050	1	33	4
2	23000	1	41	3
1	65000	1	42	3
2	42101	1	61	5
2	80000	1	36	5
1	60000	1	36	4
2	29296	1	63	3
1	40000	1	46	2
2	39357	1	48	4
2	80150	1	41	4
1	60050	4	32	5
2	78075	1	48	4
1	43075	1	48	3
1	107200	1	59	4
2	14148	1	48	3
2	68005	1	39	4
1	35005	1	39	5
2	125202	1	49	4
1	60202	1	52	4
2	95200	1	53	6
2	1150	1	33	5
1	57700	1	32	5
1	108000	1	50	3
2	67100	1	49	5
1	6500	1	56	5
2	173814	1	52	6
1	100280	1	39	6
2	15032	1	42	5
1	32084	1	54	3
2	28084	1	54	3
1	30400	1	25	4
2	33142	1	37	6
1	28443	1	36	4
1	46442	1	56	3
1	79162	1	41	5
2	52362	1	43	4
2	50050	1	56	3
1	50050	1	58	3
2	37886	1	60	3
1	30000	1	30	3
1	81550	1	38	6
2	104550	1	40	6
2	102131	1	35	5
1	82131	1	37	5
2	33000	1	47	4
1	47000	1	59	3
1	104619	1	61	3
2	38037	1	60	5
2	17000	1	44	1
1	13000	1	38	1
1	26712	1	25	3
1	12000	1	40	1
1	12000	1	52	1
1	12000	1	30	1
1	12000	1	27	1
1	12000	1	27	1
2	115729	1	37	5
1	58329	1	39	3
1	100000	1	43	6
2	100000	1	42	6
2	132959	1	40	5
1	148652	1	39	5
1	150200	1	50	3
2	11050	1	36	3
1	65016	1	46	3
2	80216	1	47	6
2	104575	1	44	5
1	95575	1	46	5
1	50000	4	36	4
2	30024	4	34	4
2	41820	1	34	3
1	40000	1	34	3
2	31984	1	46	3
2	139677	1	37	6
1	38681	1	38	4
1	182500	1	34	6
2	159305	1	37	5
1	93954	1	37	6
1	35162	1	37	5
2	62162	1	34	5
1	20200	1	32	3
2	20005	1	33	3
1	30005	1	29	3
1	20000	1	34	3
2	10750	1	34	3
1	103762	1	45	4
2	33762	1	42	4
2	73135	1	56	5
2	29040	2	35	4
1	65000	2	42	4
2	35446	1	59	3
1	70323	1	37	3
1	60005	1	31	5
1	26758	1	57	4
2	100169	1	51	5
1	40485	1	44	3
2	35485	1	43	4
1	77875	1	34	5
1	115016	4	42	6
1	115000	1	52	6
2	25002	1	26	5
2	46000	1	27	6
1	108426	1	58	3
2	75051	1	51	6
1	42691	1	55	4
1	125200	1	33	5
2	55000	1	54	5
1	154289	1	49	5
2	85056	1	52	5
1	72426	1	50	6
2	25969	1	54	5
1	45000	4	42	5
2	65270	1	32	5
1	90270	1	32	5
1	101000	4	32	5
2	41000	1	31	5
1	61000	1	32	5
1	70075	4	30	6
2	70075	4	26	6
2	12525	1	36	5
1	493523	1	35	5
2	37485	1	39	5
1	130485	1	47	5
2	31685	1	53	5
1	125247	1	53	5
1	37602	1	27	3
1	47000	1	31	4
2	61500	1	35	5
2	26646	1	45	5
1	101646	1	46	5
1	30000	1	26	4
2	63601	1	52	4
1	50168	1	50	3
2	19000	1	52	2
1	9100	1	57	2
1	25000	1	55	2
2	51761	1	35	5
2	138700	1	56	6
1	128100	1	32	5
1	102700	1	56	5
2	47700	1	54	5
1	65000	1	35	3
1	47600	1	26	5
2	57019	1	33	6
2	54162	1	36	5
1	72162	1	38	5
2	50656	1	28	5
2	69500	1	28	5
1	117000	4	41	6
2	67075	1	58	4
2	91075	1	55	6
1	105651	1	63	5
2	55000	1	29	5
2	45577	1	58	6
1	40371	1	59	3
1	68575	1	40	4
2	33575	1	41	5
1	77826	1	47	3
2	52826	1	47	3
2	52025	2	45	6
1	96500	1	55	6
2	61100	1	57	5
2	150151	1	28	6
1	105151	1	28	6
1	156500	1	40	6
1	3261	1	51	6
1	151615	1	42	5
1	100160	1	51	6
2	55160	1	39	6
1	18849	1	50	3
2	1449	1	54	5
1	45537	1	51	3
2	45537	1	51	4
1	123876	1	61	6
1	95081	1	48	5
2	80581	1	47	6
2	45727	1	46	6
1	91292	1	47	5
2	65000	1	34	6
1	63200	1	32	3
1	100404	1	47	6
2	18404	1	49	6
1	25000	1	43	1
2	6000	1	36	1
1	30014	1	46	3
1	144855	1	61	6
1	10000	1	35	3
2	70000	1	43	6
1	115326	1	52	6
1	422469	1	41	6
1	111200	1	49	5
2	81000	1	49	6
1	412731	1	43	6
1	423969	1	43	6
1	37000	1	35	4
2	36000	1	33	5
1	90323	1	45	3
2	46466	1	44	4
1	120908	1	42	6
2	40000	2	31	3
1	205000	1	51	5
2	30000	1	61	3
1	24000	1	26	3
1	100392	2	55	5
2	61392	1	48	6
2	10100	1	46	5
1	86016	1	38	6
2	10016	1	34	5
1	88654	1	41	6
2	102654	1	37	5
2	34500	1	48	5
1	78500	1	49	5
2	25000	1	29	3
1	34000	1	33	3
2	36484	1	40	6
1	9000	1	43	2
2	78000	1	42	4
2	114845	1	48	5
1	114845	1	49	5
1	101000	1	33	6
2	55258	1	39	6
1	75000	1	50	5
1	70100	4	39	6
2	40100	4	38	6
1	55000	4	32	5
2	55000	4	31	5
1	63005	1	48	4
2	58005	1	51	3
2	37260	1	34	5
1	53000	1	31	4
1	12000	4	30	3
1	72200	1	33	4
1	108469	1	51	6
2	18000	1	51	3
2	2505	1	30	6
1	51005	1	33	5
1	64657	1	46	5
1	65558	1	48	4
2	69558	1	46	6
1	110837	1	54	5
2	10837	1	54	6
1	30033	1	25	5
1	19490	2	51	3
2	24668	2	51	3
2	22000	2	52	4
2	33355	1	45	3
1	32000	1	54	3
2	70000	1	50	3
1	40000	2	42	3
2	53000	2	42	3
1	39200	2	26	6
1	59050	1	32	4
1	35500	2	40	4
2	26200	1	49	4
2	47506	2	43	4
2	55035	1	39	4
2	45413	1	38	3
1	105000	1	38	3
1	52000	1	45	3
1	35000	1	56	3
1	35000	1	49	3
2	78365	1	50	4
1	22969	1	36	3
1	21720	1	41	4
1	95600	1	39	6
2	5000	1	37	6
2	49365	1	45	5
2	30016	1	44	5
1	35000	1	46	3
2	58829	2	46	5
1	42000	1	33	4
1	33000	1	47	4
2	16000	1	54	2
2	14914	1	64	3
1	32000	1	26	3
2	21558	1	50	4
2	49200	1	64	4
2	40000	1	34	6
1	12000	1	35	4
1	37100	1	39	4
2	6100	1	39	4
1	83820	2	58	3
2	77044	2	32	4
2	18000	2	30	3
2	17835	2	40	4
1	65200	1	27	5
2	65200	1	28	5
2	40000	1	48	6
1	59000	1	34	5
2	36000	1	35	5
1	37000	1	52	3
2	18000	1	44	3
2	8649	1	33	3
1	42600	1	51	3
2	90056	1	55	3
1	48374	1	54	3
1	11646	1	27	5
2	34000	1	25	3
1	94170	1	44	6
1	12000	1	57	4
1	18500	1	29	5
1	80000	1	47	5
2	30000	1	43	3
2	53000	1	28	5
1	15000	1	29	2
1	26075	1	54	4
2	92560	1	42	5
1	100000	1	44	3
2	6000	1	48	3
2	12084	1	52	3
1	22000	1	33	3
1	38000	1	36	3
1	42000	1	36	5
1	65169	1	52	3
2	65169	1	51	3
1	48374	1	64	3
2	77962	1	44	4
1	98500	1	56	3
1	420869	1	50	6
2	5900	1	49	6
2	35451	1	64	4
1	57400	1	49	3
2	30400	1	58	3
2	20000	1	25	3
1	35000	1	54	4
2	55000	1	40	3
1	58050	1	51	3
2	17050	1	46	4
2	9075	1	33	5
1	38075	1	32	5
2	28000	1	28	4
2	39000	1	30	6
1	46750	1	31	5
2	73615	1	39	5
1	422584	1	41	6
2	22808	1	42	5
1	27208	1	43	6
2	57000	1	37	6
2	78082	1	45	4
1	28001	1	47	3
2	60100	2	56	4
2	35000	2	56	4
2	42000	1	47	5
1	69923	1	44	6
2	53780	1	49	4
1	55000	1	43	4
2	27300	1	45	3
1	65	1	42	3
2	30000	2	40	3
2	43969	1	42	3
1	182000	1	42	3
2	150323	1	45	5
1	18000	1	45	4
2	80100	1	42	5
1	30100	1	44	4
2	20000	2	36	4
1	13000	2	34	6
2	17000	1	46	3
1	1200	1	52	3
1	425629	1	58	6
1	48000	1	61	3
1	4800	1	43	3
2	130000	1	56	5
2	25000	1	57	4
2	50383	1	43	4
2	8002	1	51	6
2	186	1	51	6
1	12000	1	47	3
2	51200	1	54	3
2	15600	1	61	3
2	30557	1	45	3
1	51041	1	48	3
1	43777	1	27	4
1	50731	1	25	5
1	92250	1	49	5
2	22250	1	60	6
2	26000	1	41	3
1	15000	1	44	3
2	43539	1	63	4
1	26539	1	64	3
1	98299	1	48	4
1	55043	1	54	6
2	116043	1	51	6
2	81050	4	33	5
1	34850	4	35	3
1	88000	1	42	5
2	33942	1	50	6
1	98529	1	29	5
2	42725	1	28	6
1	60808	1	46	3
2	29189	1	44	4
2	43000	2	47	5
1	30000	2	49	3
1	62494	1	53	5
2	9417	1	51	5
1	173401	1	57	5
2	67085	1	52	6
2	32000	1	25	5
2	12000	1	45	3
1	25000	1	49	4
1	65716	1	61	6
2	75682	1	61	5
2	17022	1	49	5
1	102356	1	50	5
2	5756	1	57	3
1	90556	1	61	3
2	19070	1	27	5
1	35700	1	30	5
2	53577	1	43	5
2	40051	1	62	3
2	80007	1	50	6
1	92507	1	52	6
1	426930	1	36	5
1	57750	1	27	6
2	50750	1	28	6
1	44841	1	42	5
2	52300	1	56	3
1	26050	1	27	4
1	41100	1	43	2
1	77651	1	52	3
2	52011	1	52	3
2	39000	1	27	3
1	46029	1	52	3
2	60000	1	43	4
1	24541	1	50	5
1	90500	4	25	6
2	391030	1	39	6
1	100008	1	40	5
1	40000	1	29	3
1	28000	1	48	3
2	40500	1	50	5
2	48240	1	38	5
1	47384	1	40	5
2	2262	1	47	3
1	45362	1	52	4
2	32020	2	32	4
2	35050	1	26	5
2	76900	1	59	6
2	48303	1	31	6
1	65103	1	30	6
1	24500	1	37	4
1	77860	1	64	5
2	41777	1	64	3
1	55000	1	44	4
1	46000	1	47	3
2	50653	1	43	3
1	7000	1	28	3
2	7000	1	31	3
2	56100	1	35	6
1	32100	1	36	6
2	7235	1	54	6
1	42050	1	28	5
2	35100	1	36	4
1	85175	1	41	4
1	98500	1	37	3
2	12500	1	31	3
2	40000	1	47	4
1	81237	1	45	5
1	45344	1	36	4
1	73002	1	53	3
1	95323	1	48	5
1	102650	1	41	4
1	72383	1	41	5
2	3263	1	39	5
1	44410	1	32	3
2	3000	1	31	3
1	91158	1	63	3
2	17680	4	62	1
1	48000	1	41	6
2	35000	1	39	6
1	102150	1	34	6
2	52365	4	30	6
1	18000	4	46	4
1	100242	1	38	5
1	39655	2	28	3
2	28003	2	49	3
2	45000	1	43	5
1	27000	2	42	3
2	10424	2	28	4
1	12092	2	31	4
2	43668	2	28	4
1	24000	2	54	4
2	33800	2	30	6
1	70000	2	38	4
2	16000	2	30	3
1	45000	2	47	5
1	129783	1	50	5
2	61750	1	38	6
1	64700	1	37	6
2	30330	1	25	5
2	50700	1	46	4
2	92182	1	53	5
2	31800	1	42	5
1	40004	2	50	3
2	19000	2	52	3
1	0	2	48	4
2	29000	2	38	4
1	59438	1	35	5
2	0	4	25	5
1	40000	2	44	3
2	50000	2	48	5
1	40000	2	43	3
1	18000	2	48	3
2	18000	2	44	3
1	42042	2	48	2
2	20000	2	45	3
1	25000	2	27	3
2	24079	2	47	3
2	36150	1	33	5
2	39020	1	27	5
1	22800	1	34	3
2	65005	1	27	4
1	27000	1	30	3
1	32040	2	25	3
2	24500	2	59	3
1	35000	2	60	3
2	688137	2	34	3
2	13007	1	40	4
1	13000	1	44	1
2	30000	2	25	3
1	40000	2	45	2
2	41000	2	33	5
2	15000	2	50	4
1	50000	2	26	4
2	40050	1	27	6
1	46050	1	27	3
2	40067	1	51	3
1	60950	1	60	3
2	75043	1	52	4
2	50000	1	54	3
1	40000	1	33	3
1	32000	1	40	3
2	14000	1	39	3
1	75002	1	34	5
2	65002	1	30	5
1	73255	1	54	5
2	67678	2	52	4
2	45000	2	43	4
2	18200	2	47	3
1	18200	2	40	3
1	11200	2	52	3
2	42000	2	51	4
1	14900	2	47	3
2	28061	2	46	4
2	45000	2	60	3
2	53860	2	30	4
1	50000	1	27	4
1	85500	1	41	4
1	23400	1	39	3
2	19000	1	49	3
1	50004	4	33	3
2	23000	1	25	3
2	20000	1	55	3
2	74200	1	58	3
1	30000	1	41	5
2	12000	1	32	4
1	44944	1	52	3
1	15600	2	45	2
2	30000	2	45	4
1	45058	1	46	3
1	57162	2	59	6
2	30006	2	26	4
2	37888	1	30	3
1	55200	2	34	5
2	71151	1	31	6
2	39600	1	31	4
1	43000	1	54	3
2	30000	2	49	3
2	24000	2	31	3
1	40000	1	43	3
2	21000	1	39	4
1	49000	2	45	3
1	35200	1	33	4
2	27000	1	28	3
2	18108	2	52	3
1	25000	2	54	4
2	16000	2	58	2
1	65101	1	29	3
2	45002	1	28	6
1	12200	4	30	5
2	25676	1	37	3
2	24703	1	41	3
2	59005	1	43	3
2	35000	1	53	3
2	16000	1	57	3
2	29050	1	61	6
2	26138	1	40	4
1	48003	1	53	3
1	42081	1	48	3
2	15681	1	49	4
2	17200	2	37	2
1	12000	2	37	5
2	19680	2	29	4
2	25664	2	62	3
2	13900	2	38	4
2	50000	2	29	3
1	22000	1	36	4
2	68000	2	63	3
2	35000	2	56	3
2	32002	2	63	3
1	60068	2	63	3
2	70577	1	52	3
2	60057	1	38	5
1	20000	1	31	4
2	5000	1	53	3
1	50000	1	55	3
1	22000	1	29	3
2	5000	2	39	3
2	20002	2	47	3
1	40002	2	57	3
1	20000	4	37	2
2	20000	4	32	2
1	27502	2	60	2
2	16002	2	59	2
2	12000	2	56	3
1	25000	2	58	3
2	21000	2	29	3
1	23000	2	28	3
2	41913	2	35	6
1	45017	2	49	3
1	41600	2	53	2
2	55000	2	45	3
2	60023	2	60	6
2	30277	1	39	4
1	92001	1	53	6
2	62003	1	51	5
2	16000	2	46	6
1	44112	2	47	5
1	25000	1	27	3
1	36008	4	36	5
1	42000	1	26	3
2	16140	1	60	3
2	0	1	30	1
1	42000	2	35	3
2	5000	2	46	4
1	22000	4	39	6
2	45020	4	52	4
1	42003	1	61	2
2	27003	1	56	3
2	57600	1	31	5
1	97000	4	42	3
2	25000	4	39	3
2	26000	2	58	3
2	60000	2	54	5
1	23402	2	42	3
1	37100	1	32	3
2	68300	1	33	5
1	20007	1	40	4
2	7507	4	40	6
2	35020	2	50	3
2	25020	2	31	5
2	5000	2	37	3
2	37617	2	40	4
2	20016	2	49	3
2	59505	1	38	3
2	15160	4	33	3
2	45072	2	60	3
1	55050	4	34	6
1	35010	1	28	5
2	43010	1	25	5
1	65000	1	34	4
1	80662	1	44	5
2	30162	1	50	3
2	99008	2	36	5
1	20000	2	36	4
2	27005	2	31	3
1	122029	2	34	3
2	26170	2	28	3
1	0	2	37	4
1	55172	2	40	3
2	16000	1	29	2
2	37000	2	48	3
1	21124	4	64	3
1	42020	4	54	3
2	3520	4	54	5
2	2105	4	25	4
2	-2000	4	54	3
2	7000	4	46	1
1	25002	2	47	2
1	45000	1	54	2
1	40000	1	32	3
1	0	2	25	3
1	70000	2	60	3
1	37522	2	53	3
2	0	2	46	3
1	16180	2	53	3
2	50000	2	39	3
2	55644	2	28	5
1	50865	2	32	5
1	60000	1	29	3
2	11194	1	59	2
2	0	1	39	3
2	28000	1	44	3
1	50000	1	51	3
2	62019	1	29	5
1	0	2	48	2
2	48400	2	42	4
2	20000	2	50	3
1	21000	2	47	2
2	17000	1	39	3
1	34000	1	44	2
1	131352	1	53	4
2	13525	1	34	4
1	19395	1	42	3
2	70288	1	54	5
1	82210	2	52	4
2	75000	1	30	4
2	21000	1	31	3
1	30100	1	31	5
1	6000	1	31	2
2	5485	1	39	4
2	60050	1	31	5
1	60050	1	31	3
1	150000	1	57	6
2	75000	1	51	5
2	7704	1	41	4
1	8007	1	51	4
2	12223	1	48	4
2	25501	1	47	3
1	52001	1	58	4
1	33720	1	63	6
1	110000	1	42	6
2	50000	1	40	6
2	36000	4	29	6
2	90100	1	50	6
1	40765	1	52	4
2	24015	1	52	4
2	3005	1	44	3
1	39615	1	45	4
1	60150	4	31	6
2	70075	4	28	6
2	60000	1	32	6
1	40000	1	32	3
2	18025	1	61	4
1	55100	1	48	4
2	5000	1	49	6
1	100162	1	48	6
1	151815	1	41	5
2	18000	1	33	6
1	200200	1	60	5
2	28009	1	25	4
2	24350	1	57	3
2	25000	1	27	4
1	30000	1	54	5
1	45100	1	58	4
2	19000	2	57	3
1	40084	2	40	3
2	11000	1	32	3
2	26500	1	38	4
1	52875	1	42	4
1	62038	1	49	3
2	49038	1	49	5
2	30092	1	43	4
1	65000	1	42	3
1	64975	1	57	5
1	202000	1	50	6
2	56100	1	33	4
1	53100	1	35	3
2	19067	1	50	6
1	172176	1	53	6
2	48000	1	53	3
1	40024	1	40	4
2	12524	1	40	6
2	18892	1	48	4
1	20016	1	47	4
2	10400	1	30	4
1	27660	1	31	3
1	192488	1	46	6
1	92818	1	40	6
1	90000	1	36	6
2	40032	1	38	6
2	30010	1	45	6
1	60058	1	25	5
2	73156	1	39	6
1	115600	1	40	5
1	169268	1	39	6
1	198325	1	41	6
2	13493	1	41	5
2	111482	1	46	6
1	126412	1	49	5
1	92162	1	39	3
2	24300	1	36	3
1	55000	1	32	5
2	15500	1	32	4
2	42961	1	55	4
1	28000	1	26	2
2	23517	1	51	3
1	67617	1	51	4
1	100162	4	42	6
2	45162	4	45	5
2	12000	1	39	4
1	95000	1	48	5
2	100307	1	53	6
1	110307	1	54	6
1	-4950	1	53	3
1	84226	1	33	4
2	41288	1	63	4
1	40000	2	39	3
2	12923	2	42	3
1	45050	1	58	4
2	13250	1	45	3
2	29700	1	57	6
1	93800	1	62	3
2	23000	1	49	4
1	116211	1	33	6
2	37858	1	54	3
1	35506	1	56	5
1	52500	1	55	6
2	70502	1	55	6
2	35000	1	58	3
2	50000	1	47	5
1	5000	1	25	4
2	40000	1	55	4
1	50000	1	56	5
1	50000	1	29	5
2	42426	1	60	4
2	53000	1	56	4
1	46000	1	57	3
2	45000	1	45	5
2	65946	1	55	5
1	39572	1	50	3
2	0	4	33	6
2	31100	1	25	5
1	108091	1	43	5
1	43000	4	64	6
1	132223	1	47	5
1	30917	1	58	4
2	44988	1	60	5
1	130002	1	58	6
2	10000	2	42	4
2	37000	1	47	6
1	55015	1	50	3
1	51000	1	58	4
2	38817	1	52	6
1	55000	1	50	3
2	23600	1	51	3
1	68100	1	54	5
2	26000	1	26	5
1	85000	1	58	3
2	22240	1	54	3
2	23000	1	25	5
2	25070	1	36	5
1	67070	1	36	5
1	17632	1	37	3
2	40653	1	35	3
1	34038	1	43	4
2	31281	1	39	3
1	15081	1	43	3
2	18000	1	46	3
1	6000	1	44	3
2	12000	1	62	3
2	11676	1	40	4
1	85741	1	42	5
1	51442	1	50	3
2	46100	1	41	3
1	35000	1	30	4
1	50000	1	26	3
1	60000	2	45	4
2	50000	1	44	4
1	42845	1	61	4
1	58883	1	43	5
1	51686	1	50	3
2	31795	1	48	4
1	96741	1	50	5
2	91741	1	50	5
1	30000	1	52	4
2	35169	1	46	5
1	57407	1	46	4
2	7121	1	44	3
1	35000	1	33	4
2	47600	1	28	5
1	63050	1	28	6
1	428050	1	44	5
2	18000	1	60	3
2	25000	2	37	3
1	54049	1	50	4
2	35000	1	50	3
2	58024	1	28	4
1	8500	1	25	3
1	73000	1	28	5
2	31600	1	25	5
2	175	1	30	5
1	70175	1	30	5
2	31744	1	29	4
1	44100	1	34	5
1	36100	1	41	6
2	7000	1	59	3
1	40	1	44	4
1	85442	2	57	5
2	65744	1	37	4
2	14000	1	28	4
1	50020	1	30	3
1	80700	1	47	5
2	18958	1	50	3
1	104000	1	52	4
2	0	1	49	4
1	8040	1	56	3
1	0	2	42	2
2	65091	1	50	5
2	31795	1	51	4
1	56000	1	52	2
2	30000	1	47	4
1	68741	1	54	3
2	44898	1	54	5
2	10143	1	27	4
2	31000	2	53	3
1	46000	1	37	3
2	25000	2	53	3
1	51150	1	36	4
1	70698	1	49	2
2	5473	1	37	2
2	176857	1	36	4
1	52010	1	34	5
1	42100	1	45	4
2	32100	1	45	3
2	14700	1	44	4
2	36460	1	49	5
1	44920	1	50	5
1	-8999	1	42	6
2	3500	1	37	6
2	23500	1	44	4
1	35003	1	25	3
2	20000	2	28	4
2	33000	1	39	3
2	14031	1	28	3
1	20000	4	48	3
2	30000	1	26	5
1	53100	4	26	5
2	18000	2	31	3
2	205130	1	52	6
1	111432	1	52	6
1	123815	1	47	5
1	80000	1	40	3
2	33510	1	38	6
1	81010	1	39	6
1	93451	1	48	4
1	38377	1	40	3
2	11478	2	26	3
1	154500	1	51	6
2	28500	1	53	3
1	32828	1	42	3
2	25415	1	44	4
2	18000	2	37	4
1	205	1	43	4
2	40000	2	44	5
1	48225	1	36	4
1	34175	1	29	4
2	37409	1	40	3
2	21621	1	38	6
1	132021	1	39	6
1	91292	1	37	4
2	6000	1	35	4
2	29008	1	46	3
1	69008	1	47	5
1	26500	1	26	3
2	30502	1	33	3
2	12100	1	37	6
1	43000	1	36	6
2	88615	1	38	5
1	52000	1	38	4
2	54020	1	32	6
2	6000	1	49	4
1	38000	1	52	3
2	122308	1	49	6
1	111615	1	50	6
1	204166	1	59	6
1	45225	1	64	6
2	55725	1	56	5
2	23500	1	53	3
1	65101	1	61	4
1	25015	1	25	3
1	58000	1	46	3
1	10000	1	52	2
2	8570	1	48	2
2	51100	1	45	4
1	58050	1	44	3
1	46380	1	34	6
2	13888	1	43	2
1	48000	1	48	5
2	28000	1	41	6
2	6223	1	34	3
1	58746	1	39	3
1	27092	1	55	3
2	30000	1	56	4
2	62650	1	38	5
2	58697	1	41	5
1	44110	1	45	4
1	40000	1	43	5
1	85528	1	53	5
2	28000	1	50	4
2	26000	1	40	3
1	80000	1	39	3
2	13539	1	34	4
1	33800	1	54	3
2	47000	1	28	4
1	44365	1	30	4
1	67213	1	60	4
2	72213	1	52	4
1	88746	1	40	5
2	5000	1	39	5
1	60000	1	34	5
2	25415	1	45	3
1	50000	1	40	4
2	11754	1	54	3
1	44308	1	54	3
1	40400	1	30	3
2	30360	1	47	4
1	22800	1	50	3
2	69080	1	59	6
1	32843	1	61	3
1	52528	1	54	3
2	38685	1	42	3
1	15000	4	32	4
1	15000	4	42	2
1	15000	4	27	3
1	87500	1	64	4
2	17806	1	62	3
1	47200	1	42	5
2	35020	1	25	5
2	36258	1	33	5
2	24276	1	34	3
1	36676	1	39	3
1	63200	1	30	5
2	42170	1	31	5
2	122750	1	51	6
1	145519	1	42	5
2	25400	1	36	6
1	57900	1	36	6
2	8800	1	48	3
1	50084	1	52	5
2	20253	1	52	4
1	165651	1	49	6
2	104941	1	42	4
1	150509	1	37	3
2	49953	1	37	5
1	43973	1	54	3
2	26456	1	50	3
2	25000	1	32	4
2	63770	1	52	5
1	105219	1	61	5
1	35000	1	50	3
2	30050	1	31	4
1	47000	1	46	3
2	18000	1	45	3
1	70265	1	42	4
2	29881	1	41	3
1	45100	1	50	3
2	38000	1	46	4
2	6300	1	47	3
1	18000	1	31	2
1	5000	2	46	3
1	45010	1	30	4
1	57016	1	38	5
2	41524	1	38	4
2	77782	1	56	5
1	22000	1	42	3
2	30000	1	44	4
1	50000	1	55	3
1	30000	1	40	3
2	65370	1	52	6
1	472588	1	56	5
1	6000	1	25	4
2	38000	1	49	4
2	22000	1	59	4
1	41770	1	47	3
2	20016	1	46	3
1	25000	1	60	3
2	28000	1	49	3
1	151100	1	48	6
1	20384	1	57	3
2	134271	1	56	4
1	52000	1	27	3
1	50050	1	37	5
2	68050	1	33	6
2	5149	1	46	4
2	45002	1	30	4
2	18000	1	35	5
1	22000	1	28	4
1	55084	1	52	3
2	31000	1	42	4
1	85808	1	62	3
2	38000	1	44	5
1	111350	1	54	5
2	3350	1	51	3
2	22900	1	29	4
1	60100	1	32	6
2	-9836	1	43	3
1	60808	1	46	3
1	25000	1	44	3
2	9000	1	44	3
1	15000	1	41	3
2	19000	1	39	3
1	39250	1	27	3
2	40635	1	51	4
1	96216	1	35	5
1	39690	1	47	5
2	73135	1	49	4
1	44810	1	63	3
2	0	1	57	3
2	35000	1	27	5
2	63700	1	58	3
1	22300	1	31	4
2	31000	1	31	5
2	15500	1	52	4
2	52362	1	37	4
1	56500	1	38	5
2	31800	1	25	5
1	42500	1	28	6
1	70102	1	52	4
2	3986	1	39	5
1	7000	2	34	4
2	21050	2	34	4
1	2811	1	56	5
1	50008	1	56	4
2	10022	1	57	4
1	42000	1	25	5
1	48000	1	37	5
2	43000	1	37	5
1	36000	1	34	3
1	48528	1	61	3
2	41528	1	58	4
1	118116	1	43	5
2	54770	1	39	5
1	87000	1	56	5
2	43000	1	55	5
2	40000	1	27	6
1	46211	1	39	3
2	24000	1	52	3
1	54000	1	52	2
1	64200	1	32	5
2	85901	1	31	6
1	117405	1	51	5
2	7128	1	51	5
1	29100	1	45	5
2	44100	1	45	6
1	14000	1	25	3
1	50082	1	45	4
2	13082	1	48	3
1	36550	1	42	4
2	15416	1	39	4
1	60085	1	59	6
1	36010	1	36	5
2	30010	1	32	4
2	25000	1	50	3
1	40012	1	47	4
2	76012	1	44	3
2	13120	1	27	3
1	51200	1	42	3
1	60337	1	52	3
2	5169	1	51	4
1	9590	1	25	5
1	80169	1	58	3
1	70400	1	61	4
2	54400	1	60	3
1	115423	1	41	6
1	65500	1	48	3
2	18500	1	48	4
1	58650	1	32	4
2	25000	1	43	3
1	24050	1	61	3
1	30944	1	25	3
2	101511	1	55	6
2	37092	1	40	3
1	65063	1	48	5
2	7900	1	43	4
2	59800	1	40	4
1	36349	1	40	5
2	10300	1	36	4
2	32002	2	52	5
1	58000	2	54	5
2	32070	1	33	5
2	38025	1	32	6
1	60220	1	33	4
1	17000	1	41	3
2	15200	1	41	4
1	74565	1	36	4
2	10000	1	33	4
